ObjectId,Join_Count,TARGET_FID,longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),xco2 (Moles Mole^{-1}),OBJECTID,County Name,State Name,STATE_FIPS,CNTY_FIPS,FIPS,Population (2017),Pop. per Sq. Mi.,POP2010,Population per Sq. Mi.,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,NO_FARMS12,AVE_SIZE12,CROP_ACR12,AVE_SALE12,SQMI,Shape_Leng,Shape__Area,Shape__Length,x,y
267,1,1197,-81.36184216,-81.4863538742:-81.2373304367,29.02612639,28.9023101272:29.1499426584,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2353,Volusia,Florida,12,127,12127,528719,433.30000000,494593,405.40000000,408256,51791,1778,7567,204,55217,14487,10510,241715,252878,24337,24819,26923,31095,30798,50842,56611,74193,70686,53767,35872,14650,45.30000000,43.50000000,46.70000000,208236,2.31000000,26605,34834,30687,64711,5417,15076,130386,2.84000000,254226,45990,150443,57793,1363.00000000,78.00000000,23360.00000000,81802.00000000,1220.16000000,10.94850484,4150939512.52734375,1312050.22080348,-81.3618421550242,29.026126392505
268,1,1198,-81.36184216,-81.4863538742:-81.2373304367,29.27375892,29.1499426584:29.3975751896,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2343,Flagler,Florida,12,035,12035,108166,214.20000000,95696,189.50000000,78710,10884,267,2046,59,8251,1544,2186,46016,49680,4766,5153,5571,5572,3959,9011,10763,12671,14825,13593,7405,2407,47.50000000,46.20000000,48.60000000,39186,2.42000000,3638,5427,6565,15471,849,2741,27843,2.82000000,48595,9409,30020,9166,118.00000000,369.00000000,5455.00000000,143604.00000000,505.08000000,2.97631154,1731578843.90820313,357673.10316484,-81.3618421550242,29.2737589242642
269,1,1199,-81.36184216,-81.4863538742:-81.2373304367,29.52139146,29.3975751896:29.6452077207,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2343,Flagler,Florida,12,035,12035,108166,214.20000000,95696,189.50000000,78710,10884,267,2046,59,8251,1544,2186,46016,49680,4766,5153,5571,5572,3959,9011,10763,12671,14825,13593,7405,2407,47.50000000,46.20000000,48.60000000,39186,2.42000000,3638,5427,6565,15471,849,2741,27843,2.82000000,48595,9409,30020,9166,118.00000000,369.00000000,5455.00000000,143604.00000000,505.08000000,2.97631154,1731578843.90820313,357673.10316484,-81.3618421550242,29.5213914549563
270,1,1200,-81.36184216,-81.4863538742:-81.2373304367,29.76902399,29.6452077207:29.8928402519,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,-999999.00000000,2346,St. Johns,Florida,12,109,12109,238439,362.00000000,190039,288.50000000,169794,10684,551,3920,149,9972,1576,3365,92425,97614,10106,12371,13207,12944,9871,18603,25701,30774,26669,16708,9408,3677,42.20000000,41.30000000,43.00000000,75338,2.49000000,7457,10388,17789,24462,1644,4555,52223,2.95000000,89830,14492,57862,17476,188.00000000,179.00000000,18473.00000000,370528.00000000,658.69000000,4.69416620,2277942204.72265625,570105.84561881,-81.3618421550242,29.7690239862139
271,1,666,-82.85598278,-82.9804944992:-82.7314710617,31.25481917,31.1310029078:31.378635439,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00038929,2438,Atkinson,Georgia,13,003,13003,9278,26.90000000,8375,24.30000000,5213,1453,47,23,24,2039,1485,130,4240,4135,708,648,682,651,545,1146,1136,1097,872,570,254,66,33.30000000,32.80000000,33.90000000,2983,2.80000000,343,339,768,732,119,319,2159,3.29000000,3522,539,2051,932,194.00000000,448.00000000,35131.00000000,360838.00000000,344.34000000,1.68060848,1225298299.28515625,196290.11806859,-82.8559827804865,31.2548191735581
272,1,667,-82.85598278,-82.9804944992:-82.7314710617,31.50245170,31.378635439:31.6262679702,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039059,2439,Coffee,Georgia,13,069,13069,44088,73.20000000,42356,70.30000000,27386,11283,117,303,15,4352,2675,577,21455,20901,3113,3035,3116,3205,3016,5806,5917,5777,4680,2828,1369,494,34.80000000,33.80000000,36.00000000,14817,2.68000000,1569,2006,3447,3826,420,1802,10630,3.18000000,17061,2244,10195,4622,587.00000000,286.00000000,86997.00000000,341042.00000000,602.48000000,2.10616777,2155240580.78320313,253730.04818397,-82.8559827804865,31.502451704519
273,1,1001,-80.86379528,-80.9883069992:-80.7392835617,32.49298183,32.3691655637:32.6167980949,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039076,2514,Jasper,South Carolina,45,053,45053,30101,45.10000000,24777,37.10000000,10658,11406,122,176,13,3752,2050,352,12905,11872,1859,1711,1546,1751,1969,3685,3217,3542,2728,1671,785,313,34.60000000,33.10000000,36.80000000,8517,2.73000000,1005,1110,1701,2067,329,1060,5944,3.23000000,10299,1782,5871,2646,115.00000000,597.00000000,8730.00000000,55629.00000000,667.22000000,3.08827015,2433129783.20507813,373164.34511430,-80.8637952801696,32.4929818292688
274,1,705,-82.60695934,-82.7314710617:-82.4824476242,29.76902399,29.6452077207:29.8928402519,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039131,2330,Alachua,Florida,12,001,12001,262216,270.60000000,247336,255.30000000,172156,50282,772,13235,134,20752,4211,6546,119786,127550,13068,11739,11669,23589,41515,36980,25508,29470,27171,14580,8375,3672,30.10000000,29.60000000,30.90000000,100516,2.32000000,13651,16705,14656,21921,1917,7983,53500,2.91000000,112766,12250,54768,45748,1662.00000000,113.00000000,58746.00000000,60865.00000000,968.91000000,2.63841660,3335777347.57617188,315203.53159364,-82.60695934261,29.7690239862139
275,1,345,-83.35402966,-83.4785413742:-83.2295179367,31.00718664,30.8833703766:31.1310029078,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039132,2335,Lowndes,Georgia,13,185,13185,114022,223.30000000,109233,213.90000000,63485,39142,416,1591,122,5238,2165,2312,53285,55948,8264,7329,7120,9923,13350,15729,13127,13386,10312,6178,3371,1144,29.90000000,29.20000000,30.90000000,39747,2.59000000,4345,5408,8274,9385,1017,4690,26191,3.10000000,43921,4174,22448,17299,411.00000000,158.00000000,25389.00000000,75787.00000000,510.64000000,2.17532100,1799594413.44726563,256876.30513848,-83.3540296553411,31.0071866425716
276,1,704,-82.60695934,-82.7314710617:-82.4824476242,29.52139146,29.3975751896:29.6452077207,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039139,2316,Levy,Florida,12,075,12075,41097,36.20000000,40801,36.00000000,34876,3832,170,229,24,3047,879,791,20078,20723,2299,2300,2426,2591,2086,4097,4594,6190,6304,4810,2431,673,45.00000000,44.30000000,45.50000000,16404,2.45000000,2023,2234,2759,5311,478,1349,11067,2.91000000,20123,3719,13155,3249,1053.00000000,159.00000000,59835.00000000,76335.00000000,1134.28000000,8.80001867,3878245959.93164063,1042816.23450187,-82.60695934261,29.5213914549563
277,1,388,-83.10500622,-83.2295179367:-82.9804944992,30.51192158,30.3881053143:30.6357378455,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039204,2337,Hamilton,Florida,12,047,12047,14344,27.60000000,14799,28.50000000,8851,5102,93,76,0,1306,420,257,8721,6078,776,781,822,971,1519,1962,1914,2178,1930,1181,579,186,38.00000000,35.20000000,42.50000000,4617,2.54000000,598,626,811,1343,142,499,3186,3.05000000,5778,1161,3434,1183,292.00000000,246.00000000,28351.00000000,155770.00000000,519.31000000,2.28967636,1817521910.00976563,268694.49476281,-83.105006218363,30.5119215798839
278,1,660,-82.85598278,-82.9804944992:-82.7314710617,29.76902399,29.6452077207:29.8928402519,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039252,2331,Gilchrist,Florida,12,041,12041,17436,49.10000000,16939,47.70000000,15396,897,84,60,12,845,242,248,8836,8103,909,955,1085,1381,1480,1613,1944,2440,2276,1670,838,348,40.70000000,37.30000000,43.70000000,6121,2.58000000,708,725,1271,2068,181,445,4357,3.02000000,7307,1186,5131,990,581.00000000,144.00000000,43744.00000000,152731.00000000,355.47000000,1.42401625,1225045618.00976563,170722.11818010,-82.8559827804865,29.7690239862139
279,1,706,-82.60695934,-82.7314710617:-82.4824476242,30.01665652,29.8928402519:30.1404727831,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039262,2336,Columbia,Florida,12,023,12023,69419,86.70000000,67531,84.30000000,52611,11818,346,622,42,3276,787,1305,34951,32580,4232,4156,4205,4514,4725,8200,8075,10210,8824,6043,3253,1094,39.90000000,38.00000000,41.90000000,24941,2.52000000,2979,3423,4635,7394,849,2428,17122,3.00000000,28636,3695,18213,6728,945.00000000,107.00000000,33356.00000000,114893.00000000,801.02000000,2.63125100,2788109867.94726563,319747.10459492,-82.60695934261,30.0166565178778
280,1,1002,-80.86379528,-80.9883069992:-80.7392835617,32.74061436,32.6167980949:32.8644306261,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039280,2518,Hampton,South Carolina,45,049,45049,21006,37.30000000,21090,37.50000000,8999,11359,66,113,8,744,274,271,10807,10283,1347,1326,1473,1524,1229,2648,2915,3103,2696,1655,869,305,38.50000000,37.00000000,40.30000000,7598,2.57000000,982,1151,1465,1877,230,998,5211,3.15000000,9140,1542,5600,1998,323.00000000,431.00000000,51671.00000000,107266.00000000,562.77000000,2.15405828,2067614644.93554688,260484.34684031,-80.8637952801696,32.7406143602211
281,1,393,-83.10500622,-83.2295179367:-82.9804944992,31.75008424,31.6262679702:31.8739005014,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039284,2441,Ben Hill,Georgia,13,017,13017,17395,68.50000000,17634,69.40000000,10446,6104,56,126,2,1026,665,235,8439,9195,1398,1279,1237,1207,1062,2193,2145,2432,2213,1394,787,287,37.10000000,35.70000000,38.40000000,6794,2.55000000,809,1007,1301,1762,222,925,4730,3.07000000,7942,1148,4211,2583,209.00000000,274.00000000,26457.00000000,129027.00000000,253.93000000,1.45322047,912471786.34570313,170839.63535063,-83.105006218363,31.7500842356894
282,1,659,-82.85598278,-82.9804944992:-82.7314710617,29.52139146,29.3975751896:29.6452077207,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039296,2316,Levy,Florida,12,075,12075,41097,36.20000000,40801,36.00000000,34876,3832,170,229,24,3047,879,791,20078,20723,2299,2300,2426,2591,2086,4097,4594,6190,6304,4810,2431,673,45.00000000,44.30000000,45.50000000,16404,2.45000000,2023,2234,2759,5311,478,1349,11067,2.91000000,20123,3719,13155,3249,1053.00000000,159.00000000,59835.00000000,76335.00000000,1134.28000000,8.80001867,3878245959.93164063,1042816.23450187,-82.8559827804865,29.5213914549563
283,1,346,-83.35402966,-83.4785413742:-83.2295179367,31.25481917,31.1310029078:31.378635439,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039314,2432,Berrien,Georgia,13,019,13019,19179,41.90000000,19286,42.10000000,16327,2063,56,82,4,885,510,244,9501,9785,1325,1410,1345,1378,1160,2308,2594,2780,2322,1598,815,251,37.80000000,36.70000000,39.00000000,7443,2.57000000,874,1004,1675,2160,228,694,5254,3.05000000,8709,1266,5279,2164,380.00000000,377.00000000,76368.00000000,267385.00000000,457.71000000,1.90858865,1627975884.93554688,228604.63929355,-83.3540296553411,31.2548191735581
284,1,742,-84.10109997,-84.2256116867:-83.9765882492,32.98824689,32.8644306261:33.1120631573,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039314,1261,Lamar,Georgia,13,171,13171,18260,98.20000000,18317,98.50000000,12098,5650,47,72,2,341,142,306,8852,9465,1087,1056,1063,1897,1443,2044,2268,2586,2386,1482,748,257,37.60000000,37.10000000,38.10000000,6618,2.55000000,794,897,1256,1984,180,642,4617,3.04000000,7474,856,4515,2103,252.00000000,141.00000000,12021.00000000,215823.00000000,185.98000000,1.01890125,687894990.21875000,125568.33276913,-84.1010999680723,32.9882468914694
285,1,301,-83.60305309,-83.7275648117:-83.4785413742,31.25481917,31.1310029078:31.378635439,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039316,2433,Colquitt,Georgia,13,071,13071,46507,83.50000000,45498,81.70000000,29441,10210,218,294,19,7763,4668,648,22576,22922,3788,3456,3269,3359,3061,5926,5989,5835,4952,3337,1790,736,34.80000000,33.20000000,36.50000000,16317,2.73000000,1692,2216,3798,4156,520,1958,11696,3.21000000,18311,1994,10319,5998,484.00000000,390.00000000,106646.00000000,519805.00000000,556.69000000,1.72497975,1976336915.48828125,203924.21581406,-83.6030530932176,31.2548191735581
286,1,701,-82.60695934,-82.7314710617:-82.4824476242,28.77849386,28.654677596:28.9023101272,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039347,2322,Citrus,Florida,12,017,12017,144825,229.30000000,141236,223.60000000,131350,3987,482,1996,38,6584,1106,2277,68359,72877,5537,5724,6602,7195,5357,9865,13079,19335,23501,24597,15166,5278,54.00000000,53.00000000,54.80000000,63304,2.20000000,7534,10375,7400,25674,1478,3393,41368,2.63000000,78026,14722,52100,11204,559.00000000,73.00000000,7259.00000000,25190.00000000,631.51000000,9.70646385,2139786161.96093750,1146041.46991926,-82.60695934261,28.7784938615871
287,1,783,-83.85207653,-83.9765882492:-83.7275648117,31.99771677,31.8739005014:32.1215330325,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039352,2443,Crisp,Georgia,13,081,13081,22712,80.80000000,23439,83.40000000,12487,10079,32,183,11,748,420,227,11221,12218,1696,1679,1676,1709,1378,2739,2836,3289,3164,1760,1084,429,38.00000000,36.10000000,39.60000000,9079,2.53000000,1038,1393,1474,2404,250,1355,6295,3.04000000,10734,1655,5273,3806,244.00000000,481.00000000,81885.00000000,315781.00000000,280.98000000,1.18893652,1013221094.64453125,141380.49171299,-83.8520765301958,31.997716767269
288,1,740,-84.10109997,-84.2256116867:-83.9765882492,32.74061436,32.6167980949:32.8644306261,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039359,1256,Crawford,Georgia,13,079,13079,12404,38.00000000,12630,38.70000000,9428,2818,58,33,8,301,127,158,6381,6249,728,771,831,870,724,1327,1750,2191,1776,1079,477,106,41.40000000,40.50000000,42.20000000,4822,2.59000000,571,500,1033,1616,126,382,3531,3.02000000,5292,470,3858,964,155.00000000,219.00000000,13960.00000000,336624.00000000,326.47000000,1.66225452,1197807611.33593750,199380.71325652,-84.1010999680723,32.7406143602211
289,1,786,-83.85207653,-83.9765882492:-83.7275648117,32.74061436,32.6167980949:32.8644306261,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039365,1256,Crawford,Georgia,13,079,13079,12404,38.00000000,12630,38.70000000,9428,2818,58,33,8,301,127,158,6381,6249,728,771,831,870,724,1327,1750,2191,1776,1079,477,106,41.40000000,40.50000000,42.20000000,4822,2.59000000,571,500,1033,1616,126,382,3531,3.02000000,5292,470,3858,964,155.00000000,219.00000000,13960.00000000,336624.00000000,326.47000000,1.66225452,1197807611.33593750,199380.71325652,-83.8520765301958,32.7406143602211
290,1,303,-83.60305309,-83.7275648117:-83.4785413742,31.75008424,31.6262679702:31.8739005014,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039376,2437,Turner,Georgia,13,287,13287,8624,29.70000000,8930,30.80000000,4886,3712,29,40,0,282,198,65,4358,4572,597,598,613,653,578,1067,1092,1205,1126,773,443,185,38.50000000,36.00000000,40.70000000,3339,2.56000000,363,541,609,889,94,429,2308,3.10000000,3841,502,2207,1132,262.00000000,332.00000000,47504.00000000,223050.00000000,289.90000000,1.29315128,1040747472.95312500,154967.26479947,-83.6030530932176,31.7500842356894
291,1,668,-82.85598278,-82.9804944992:-82.7314710617,31.75008424,31.6262679702:31.8739005014,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039394,2439,Coffee,Georgia,13,069,13069,44088,73.20000000,42356,70.30000000,27386,11283,117,303,15,4352,2675,577,21455,20901,3113,3035,3116,3205,3016,5806,5917,5777,4680,2828,1369,494,34.80000000,33.80000000,36.00000000,14817,2.68000000,1569,2006,3447,3826,420,1802,10630,3.18000000,17061,2244,10195,4622,587.00000000,286.00000000,86997.00000000,341042.00000000,602.48000000,2.10616777,2155240580.78320313,253730.04818397,-82.8559827804865,31.7500842356894
292,1,394,-83.10500622,-83.2295179367:-82.9804944992,31.99771677,31.8739005014:32.1215330325,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039395,2451,Dodge,Georgia,13,091,13091,21017,41.80000000,21796,43.30000000,14549,6504,55,101,14,732,358,215,11449,10347,1355,1308,1339,1862,1445,2632,3048,3171,2621,1767,950,298,38.30000000,36.60000000,40.30000000,8177,2.43000000,1097,1246,1557,2183,238,907,5528,2.96000000,9857,1680,5671,2506,401.00000000,225.00000000,27702.00000000,88837.00000000,503.12000000,2.03728775,1824061734.43750000,247189.82498493,-83.105006218363,31.997716767269
293,1,396,-83.10500622,-83.2295179367:-82.9804944992,32.49298183,32.3691655637:32.6167980949,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039435,2452,Laurens,Georgia,13,175,13175,48971,59.80000000,48434,59.20000000,29355,17324,100,483,4,1143,591,577,23066,25368,3462,3489,3315,3535,2772,5893,6282,6820,5982,3834,2176,874,37.90000000,36.60000000,39.10000000,18641,2.54000000,2124,2756,3681,5038,535,2334,13060,3.05000000,21368,2727,12318,6323,694.00000000,265.00000000,60709.00000000,51713.00000000,818.25000000,2.11662892,2985541323.23046875,255603.24408891,-83.105006218363,32.4929818292688
294,1,386,-83.10500622,-83.2295179367:-82.9804944992,30.01665652,29.8928402519:30.1404727831,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039445,2332,Lafayette,Florida,12,067,12067,8476,15.50000000,8870,16.20000000,6868,1411,38,13,2,1076,418,120,5481,3389,487,541,466,541,813,1424,1363,1225,926,641,331,112,36.10000000,34.90000000,38.70000000,2580,2.63000000,321,303,630,769,84,197,1818,3.10000000,3328,748,1955,625,221.00000000,413.00000000,22340.00000000,396215.00000000,547.76000000,1.90217872,1897463609.41992188,227378.30570495,-83.105006218363,30.0166565178778
295,1,658,-82.85598278,-82.9804944992:-82.7314710617,29.27375892,29.1499426584:29.3975751896,20140702120000.00000000,20140101000000:20150101000000,181.51799011,0.0:363.035980225,0.00039448,2316,Levy,Florida,12,075,12075,41097,36.20000000,40801,36.00000000,34876,3832,170,229,24,3047,879,791,20078,20723,2299,2300,2426,2591,2086,4097,4594,6190,6304,4810,2431,673,45.00000000,44.30000000,45.50000000,16404,2.45000000,2023,2234,2759,5311,478,1349,11067,2.91000000,20123,3719,13155,3249,1053.00000000,159.00000000,59835.00000000,76335.00000000,1134.28000000,8.80001867,3878245959.93164063,1042816.23450187,-82.8559827804865,29.2737589242642
